Locality,Population,Population density,Accommodation,Agricultural/Plant production,"Art, music, hobbies",Cars,Civic/Amenity,"Clothing, shoes, accessories",Commercial,Common Landuse Key Values - Developed land,Common Landuse Key Values - Rural and agricultural land,"Discount store, charity","Do-it-yourself, household, building materials, gardening",Education,Electronics,"Entertainment, Arts & Culture",Financial,"Food, beverages",Furniture and interior,"General store, department store, mall",Health and beauty,Healthcare,Leisure,Manmade,Military,Office,Other Amenities,Other Buildings,Other Landuse Key Values,"Outdoors and sport, vehicles",Public transport,Religious,Sport,"Stationery, gifts, books, newspapers",Sustenance,Tourism,Transportation
"EASTERN SAMAR, GIPORLOS",11286,211.2256324,30,0,0,0,2,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,14,2,0,0,0,0,0,1,0,1
"EASTERN SAMAR, GUIUAN",43469,241.2799445,79,0,0,0,9,0,0,4,1,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,1,9,6,0,0,1,1,0,1,1,4
"EASTERN SAMAR, HERNANI",7974,170.8394293,23,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16,2,0,0,0,0,0,0,0,0
"EASTERN SAMAR, JIPAPAD",6882,39.53582276,21,0,0,0,1,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,81,1,0,0,0,1,0,0,0,0
"EASTERN SAMAR, LAWAAN",10645,74.75381956,29,0,0,0,2,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16,2,0,0,1,1,0,0,0,1
"EASTERN SAMAR, LLORENTE",18257,52.80590135,42,0,0,0,3,0,0,2,2,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,26,3,0,0,1,1,0,0,0,1
"EASTERN SAMAR, MASLOG",4788,16.73000367,16,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0
"EASTERN SAMAR, MAYDOLONG",12766,62.60869845,33,0,0,0,2,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,32,2,0,0,0,0,0,0,0,1
"EASTERN SAMAR, MERCEDES",5041,219.6766561,17,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0
"EASTERN SAMAR, ORAS",31745,181.5994538,63,0,0,0,6,0,1,4,1,0,0,3,0,0,0,2,0,0,0,1,4,1,0,0,0,11,4,0,0,1,1,0,0,1,2
"EASTERN SAMAR, QUINAPONDAN",12339,89.98218448,32,0,0,0,2,0,0,8,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,10,2,0,0,1,1,0,0,1,1
"EASTERN SAMAR, SALCEDO",18680,153.1668217,43,0,0,0,4,0,0,7,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,18,3,0,0,1,0,0,1,1,1
"EASTERN SAMAR, SAN JULIAN",13164,102.8174712,34,0,0,0,2,0,0,4,2,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,33,2,0,0,1,0,0,0,0,1
"EASTERN SAMAR, SAN POLICARPO",13689,176.2935464,35,0,0,0,3,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,7,2,0,0,1,0,0,0,1,1
"EASTERN SAMAR, SULAT",19322,128.1690798,44,0,0,0,4,0,0,4,3,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,23,3,0,0,1,1,0,0,0,1
"EASTERN SAMAR, TAFT",16362,70.72729627,39,0,0,0,3,0,0,4,4,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,52,3,0,0,2,0,0,0,0,1
"GUIMARAS, BUENAVISTA",43817,398.7576138,80,0,0,0,9,0,0,3,1,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,20,6,0,0,1,1,0,0,1,4
"GUIMARAS, JORDAN",32524,322.8750247,64,0,0,0,6,0,1,3,2,0,1,3,0,0,0,2,0,0,0,1,4,1,0,0,0,30,5,0,0,1,0,0,0,0,2
"GUIMARAS, NUEVA VALENCIA",35026,284.9279273,68,0,0,0,7,0,0,6,2,0,1,3,0,0,0,2,0,0,0,2,4,2,0,0,0,18,5,0,0,1,0,0,0,1,3
"GUIMARAS, SAN LORENZO",22319,187.7593851,49,0,0,0,4,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,5,3,0,0,0,0,0,0,0,2
"GUIMARAS, SIBUNAG",17552,114.7261451,41,0,0,0,3,0,0,3,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,4,3,0,0,0,0,0,0,0,1
"IFUGAO, AGUINALDO",17231,45.8109858,41,0,0,0,3,0,0,2,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,14,3,0,0,0,0,0,0,0,1
"IFUGAO, ALFONSO LISTA",25323,55.22547974,54,0,0,0,5,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,4,4,0,0,0,0,0,0,0,2
"IFUGAO, ASIPULO",13340,77.47636944,34,0,0,0,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,6,2,0,0,1,0,0,0,0,1
"IFUGAO, BANAUE",21448,122.438805,48,0,0,0,4,0,1,3,2,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,12,3,0,0,1,0,0,1,0,1
"IFUGAO, HINGYON",10071,152.5274384,28,0,0,0,2,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,18,2,0,0,0,0,0,0,0,1
"IFUGAO, HUNGDUAN",9601,40.25546332,27,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11,2,0,0,0,0,0,0,0,1
"IFUGAO, KIANGAN",15448,170.4595017,38,0,0,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,8,3,0,0,1,0,0,0,0,1
"IFUGAO, LAGAWE",17477,64.7309966,41,0,0,0,3,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,4,3,0,0,1,0,0,0,0,1
"IFUGAO, LAMUT",22109,146.0153051,49,0,0,0,4,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,9,3,0,0,0,0,0,0,0,2
"IFUGAO, MAYOYAO",16722,67.31509725,40,0,0,0,3,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,8,3,0,0,1,0,0,0,1,1
"IFUGAO, TINOC",12045,47.02101842,32,0,0,0,2,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,7,2,0,0,0,0,0,0,0,1
"ILOCOS NORTE, ADAMS",1522,13.16719657,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"ILOCOS NORTE, BACARRA",31485,669.0838574,63,0,0,0,6,0,0,8,1,0,0,3,0,0,0,2,0,0,0,1,4,1,0,0,0,11,4,0,0,1,1,0,1,1,2
"ILOCOS NORTE, BADOC",30063,390.436755,61,0,0,0,6,0,0,2,1,0,0,3,0,0,0,2,0,0,0,1,3,1,0,0,0,16,4,0,0,1,0,0,0,0,2
"ILOCOS NORTE, BANGUI",14634,102.5039484,36,0,0,0,3,0,0,2,1,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,11,3,0,0,1,0,0,0,0,1
"ILOCOS NORTE, BANNA",18161,202.8039274,42,0,0,0,3,0,0,2,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,23,3,0,0,1,1,0,0,0,1
"ILOCOS NORTE, BATAC CITY",50675,376.7510582,88,0,0,0,10,0,1,3,0,0,1,5,0,0,0,3,0,0,0,2,6,2,0,0,0,14,6,0,0,1,1,0,1,0,4
"ILOCOS NORTE, BURGOS",8765,51.32602063,25,0,0,0,2,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,17,2,0,0,0,0,0,0,0,0
"ILOCOS NORTE, CARASI",1435,7.547202843,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
"ILOCOS NORTE, CURRIMAO",11305,343.2660221,30,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,7,2,0,0,0,0,0,0,0,1
"ILOCOS NORTE, DINGRAS",35793,395.1214698,69,0,0,0,7,0,1,4,0,0,1,4,0,0,0,2,0,0,0,2,4,2,0,0,0,6,5,0,0,1,1,0,1,1,3
"ILOCOS NORTE, DUMALNEG",1716,20.70034641,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0
"ILOCOS NORTE, LAOAG CITY",102457,896.7228158,147,0,0,0,22,1,4,17,3,1,2,12,1,1,3,6,0,2,0,5,13,4,0,0,1,340,11,1,0,4,2,0,5,2,10
"ILOCOS NORTE, MARCOS",16711,227.2971537,40,0,0,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,11,3,0,0,0,0,0,0,0,1
"ILOCOS NORTE, NUEVA ERA",7475,12.0841906,22,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,1,0,0,0,0
"ILOCOS NORTE, PAGUDPUD",20385,105.0533612,46,0,0,0,4,0,0,8,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,7,3,0,0,1,0,0,0,1,1
"ILOCOS NORTE, PAOAY",23117,323.0892541,50,0,0,0,4,0,0,3,1,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,28,4,0,0,1,1,0,0,0,2
"ILOCOS NORTE, PASUQUIN",26307,170.7877364,55,0,0,0,5,0,0,3,1,0,0,2,0,0,1,1,0,0,0,1,3,1,0,0,0,18,4,0,0,0,0,0,0,0,2
"ILOCOS NORTE, PIDDIG",20034,155.9307352,45,0,0,0,4,0,0,5,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,23,3,0,0,0,0,0,0,1,1
"ILOCOS NORTE, PINILI",16185,256.3896158,39,0,0,0,3,0,0,6,1,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,17,3,0,0,0,0,0,0,0,1
"ILOCOS NORTE, SAN NICOLAS",33642,837.0449467,66,0,0,0,7,0,1,4,0,0,1,3,0,0,0,2,0,0,0,2,4,1,0,0,0,18,5,0,0,1,1,0,1,1,3
"ILOCOS NORTE, SARRAT",23810,258.3134353,51,0,0,0,5,0,0,4,1,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,55,4,0,0,1,0,0,1,0,2
"ILOCOS NORTE, SOLSONA",22202,145.0689597,49,0,0,0,4,0,0,3,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,9,3,0,0,1,0,0,0,0,2
"ILOCOS NORTE, VINTAR",29405,59.15507646,60,0,0,0,6,0,0,3,1,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,8,4,0,0,1,0,0,0,0,2
"ILOCOS SUR, ALILEM",6217,47.07684828,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"ILOCOS SUR, BANAYOYO",7149,308.0328067,22,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0
"ILOCOS SUR, BANTAY",33174,467.2996175,65,0,0,0,7,0,2,3,1,0,1,3,0,0,0,2,0,0,0,1,4,1,0,0,0,35,5,0,0,2,1,0,2,1,3
"ILOCOS SUR, BURGOS",11459,231.2274321,30,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,6,2,0,0,0,1,0,0,0,1
"ILOCOS SUR, CABUGAO",33847,491.5009895,66,0,0,0,7,0,1,3,0,0,1,3,0,0,0,2,0,0,0,2,4,1,0,0,0,7,5,0,0,1,1,0,0,0,3
"ILOCOS SUR, CANDON CITY",56270,702.541887,95,0,0,0,12,0,1,4,1,0,1,6,0,0,0,3,0,0,0,3,7,2,0,0,0,12,7,0,0,1,1,0,1,1,5
"ILOCOS SUR, CAOAYAN",18914,893.3425924,44,0,0,0,4,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,70,3,0,0,1,1,0,0,0,1
"ILOCOS SUR, CERVANTES",14116,61.40083761,35,0,0,0,3,0,0,2,1,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,8,2,0,0,1,0,0,0,0,1
"ILOCOS SUR, GALIMUYOD",10310,314.5069584,28,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,1
"ILOCOS SUR, GREGORIO DEL PILAR",4308,67.38677118,15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"ILOCOS SUR, LIDLIDDA",3798,96.29798111,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ILOCOS SUR, MAGSINGAL",27615,350.3648656,57,0,0,0,5,0,0,2,1,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,30,4,0,0,1,1,0,1,0,2
"ILOCOS SUR, NAGBUKEL",4764,130.7851185,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
"ILOCOS SUR, NARVACAN",41578,428.2733703,77,0,0,0,8,0,0,2,0,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,13,5,0,0,1,0,0,0,0,3
"ILOCOS SUR, QUIRINO",7866,38.27150617,23,0,0,0,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,2,0,0,0,0,0,0,0,0
"ILOCOS SUR, SALCEDO",10704,154.7430815,29,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1
"ILOCOS SUR, SAN EMILIO",6920,50.17906018,21,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0
"ILOCOS SUR, SAN ESTEBAN",7779,450.9777798,23,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"ILOCOS SUR, SAN ILDEFONSO",6670,505.475949,21,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,35,1,0,0,2,0,0,1,1,0
"ILOCOS SUR, SAN JUAN",23808,398.0007949,51,0,0,0,5,0,0,2,1,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,18,4,0,0,1,1,0,0,1,2
"ILOCOS SUR, SAN VICENTE",11907,977.4263328,31,0,0,0,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,6,2,0,0,0,0,0,0,1,1
"ILOCOS SUR, SANTA",14059,246.0523748,35,0,0,0,3,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,43,2,0,0,1,1,0,0,1,1
"ILOCOS SUR, SANTA CATALINA",13284,1227.737628,34,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,19,2,0,0,1,1,0,0,1,1
"ILOCOS SUR, SANTA CRUZ",35906,339.2054566,69,0,0,0,7,0,0,3,1,0,1,4,0,0,0,2,0,0,0,2,4,2,0,0,0,13,5,0,0,1,0,0,0,0,3
"ILOCOS SUR, SANTA LUCIA",23872,544.6452297,52,0,0,0,5,0,0,7,1,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,8,4,0,0,1,0,0,0,0,2
"ILOCOS SUR, SANTA MARIA",28002,535.729308,58,0,0,0,5,0,0,2,0,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,10,4,0,0,1,0,0,0,0,2
"ILOCOS SUR, SANTIAGO",16806,256.5811705,40,0,0,0,3,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,12,3,0,0,0,1,0,0,0,1
"ILOCOS SUR, SANTO DOMINGO",25888,514.5996245,55,0,0,0,5,0,0,3,0,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,23,4,0,0,1,0,0,1,1,2
"ILOCOS SUR, SIGAY",2453,24.93778459,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"ILOCOS SUR, SINAIT",24896,337.8197725,53,0,0,0,5,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,18,4,0,0,1,0,0,0,0,2
"ILOCOS SUR, SUGPON",3936,21.85203537,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"ILOCOS SUR, SUYO",11826,79.6976466,31,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,1
"ILOCOS SUR, TAGUDIN",35791,659.2122226,69,0,0,0,7,0,0,9,0,0,1,4,0,0,0,2,0,0,0,2,4,2,0,0,0,6,5,0,0,1,1,0,0,0,3
"ILOCOS SUR, VIGAN CITY",47246,1970.259152,84,0,0,0,10,0,0,2,1,0,1,5,0,0,0,3,0,0,0,2,6,2,0,0,0,73,6,0,0,4,1,0,2,1,4
"ILOILO, AJUY",47113,277.1569983,84,0,0,0,10,0,0,3,1,0,1,5,0,0,0,3,0,0,0,2,6,2,0,0,0,22,6,0,0,1,0,0,1,0,4
"ILOILO, ALIMODIAN",34035,287.6395285,66,0,0,0,7,0,0,3,1,0,1,3,0,0,0,2,0,0,0,2,4,1,0,0,0,18,5,0,0,0,0,0,0,0,3
"ILOILO, ANILAO",23465,227.507711,51,0,0,0,5,0,0,3,1,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,22,4,0,0,0,0,0,0,0,2
"ILOILO, BADIANGAN",24504,392.8993356,52,0,0,0,5,0,0,3,1,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,33,4,0,0,0,0,0,0,0,2
"ILOILO, BALASAN",27384,534.7442342,57,0,0,0,5,0,0,2,1,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,17,4,0,0,1,0,0,1,0,2
"ILOILO, BANATE",28714,553.6103072,59,0,0,0,6,0,1,3,1,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,10,4,0,0,1,0,0,0,1,2
"ILOILO, BAROTAC NUEVO",49515,521.2264694,87,0,0,0,10,0,0,3,2,0,1,5,0,0,0,3,0,0,0,2,6,2,0,0,0,54,6,0,0,1,0,0,0,1,4
"ILOILO, BAROTAC VIEJO",39326,209.0968441,74,0,0,0,8,0,1,2,1,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,26,5,0,0,0,0,0,0,0,3
"ILOILO, BATAD",18298,380.0135439,43,0,0,0,3,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,17,3,0,0,0,0,0,0,0,1
"ILOILO, BINGAWAN",12259,319.3304733,32,0,0,0,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,10,2,0,0,0,0,0,0,0,1
"ILOILO, CABATUAN",50861,498.3915816,89,0,0,0,10,0,0,4,1,0,1,5,0,0,0,3,0,0,0,2,6,2,0,0,0,14,6,0,0,1,1,0,0,0,4
"ILOILO, CALINOG",51018,383.3172402,89,0,0,0,10,0,0,8,1,0,1,5,0,0,0,3,0,0,0,2,6,2,0,0,0,25,6,0,0,1,1,0,0,0,4
"ILOILO, CARLES",57673,554.2443683,97,0,0,0,12,0,1,10,1,0,1,6,0,0,0,3,0,0,0,3,7,3,0,0,0,45,7,0,0,1,1,0,0,1,5
"ILOILO, CONCEPCION",36881,392.2877663,70,0,0,0,7,0,0,2,1,0,1,4,0,0,0,2,0,0,0,2,4,2,0,0,0,15,5,0,0,1,0,0,0,0,3
"ILOILO, DINGLE",40828,395.3210869,76,0,0,0,8,0,0,5,2,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,23,5,0,0,1,0,0,0,0,3
"ILOILO, DUENAS",32149,343.2929516,64,0,0,0,6,0,0,4,1,0,1,3,0,0,0,2,0,0,0,1,4,1,0,0,0,42,5,0,0,0,0,0,0,0,2
"ILOILO, DUMANGAS",62769,517.7727601,103,0,0,0,13,0,1,5,1,1,1,7,0,0,0,4,0,0,0,3,8,3,0,0,0,35,7,0,0,1,1,0,0,1,6
"ILOILO, ESTANCIA",39479,1338.303707,74,0,0,0,8,0,1,3,1,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,19,5,0,0,1,1,0,1,1,3
"ILOILO, GUIMBAL",29724,729.7504908,60,0,0,0,6,0,0,1,1,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,8,4,0,0,0,0,0,0,0,2
"ILOILO, IGBARAS",29417,222.007904,60,0,0,0,6,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,3,4,0,0,0,0,0,0,0,2
"ILOILO, ILOILO CITY",418710,5907.731016,403,0,0,0,98,4,85,52,9,4,9,58,4,2,54,33,2,28,2,28,62,18,0,7,2,1697,30,18,1,28,24,2,56,45,59
"ILOILO, JANIUAY",57878,300.4382927,97,0,0,0,12,0,1,7,3,1,1,6,0,0,0,3,0,0,0,3,7,3,0,0,0,86,7,0,0,1,1,0,0,0,5
"ILOILO, LAMBUNAO",63300,151.3260924,104,0,0,0,13,0,1,4,1,1,1,7,1,0,0,4,0,0,0,3,8,3,0,0,0,12,7,0,0,1,0,0,0,1,6
"ILOILO, LEGANES",27357,851.2371291,57,0,0,0,5,0,3,3,2,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,78,4,0,0,1,2,0,0,0,2
"ILOILO, LEMERY",25017,188.8782468,53,0,0,0,5,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,10,4,0,0,0,0,0,0,0,2
"ILOILO, LEON",45647,309.2066768,82,0,0,0,9,0,1,4,2,0,1,5,0,0,0,2,0,0,0,2,5,2,0,0,0,110,6,0,0,1,1,0,0,0,4
"ILOILO, MAASIN",32555,235.9426675,64,0,0,0,6,0,1,2,0,0,1,3,0,0,0,2,0,0,0,1,4,1,0,0,0,11,5,0,0,1,0,0,0,0,2
"ILOILO, MIAGAO",60498,354.4390631,100,0,0,0,12,0,1,4,1,1,1,6,0,0,0,3,0,0,0,3,7,3,0,0,0,28,7,0,0,1,1,0,1,1,5
"ILOILO, MINA",19809,492.8564388,45,0,0,0,4,0,0,2,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,21,3,0,0,1,0,0,0,0,1
"ILOILO, NEW LUCENA",21318,538.9329285,47,0,0,0,4,0,1,1,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,15,3,0,0,0,0,0,0,0,1
"ILOILO, OTON",77621,907.9997131,120,0,0,0,16,0,4,3,5,1,1,9,1,0,0,5,0,1,0,4,10,3,0,0,0,429,9,0,0,3,3,0,3,1,7
"ILOILO, PASSI CITY",76045,295.209128,118,0,0,0,16,0,1,2,2,1,1,8,1,0,0,4,0,0,0,4,10,3,0,0,0,13,9,0,0,1,1,0,1,0,7
"ILOILO, PAVIA",39275,1406.321898,74,0,0,0,8,0,2,2,2,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,114,5,0,0,1,2,0,1,1,3
"ILOILO, POTOTAN",67626,697.4251414,109,0,0,0,14,0,1,4,1,1,1,7,1,0,0,4,0,0,0,3,8,3,0,0,0,22,8,0,0,1,1,0,0,0,6
"ILOILO, SAN DIONISIO",32171,295.7599188,64,0,0,0,6,0,1,1,2,0,1,3,0,0,0,2,0,0,0,1,4,1,0,0,0,29,5,0,0,1,1,0,0,0,2
"ILOILO, SAN ENRIQUE",30006,321.4122375,61,0,0,0,6,0,0,3,0,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,9,4,0,0,1,0,0,0,0,2
"ILOILO, SAN JOAQUIN",50102,250.2266895,88,0,0,0,10,0,0,2,1,0,1,5,0,0,0,3,0,0,0,2,6,2,0,0,0,15,6,0,0,1,0,0,0,0,4
"ILOILO, SAN MIGUEL",23804,754.0960485,51,0,0,0,5,0,1,1,1,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,17,4,0,0,0,0,0,0,0,2
"ILOILO, SAN RAFAEL",13694,184.9933111,35,0,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,10,2,0,0,0,0,0,0,0,1
"ILOILO, SANTA BARBARA",51075,721.8006869,89,0,0,0,10,0,1,4,2,0,1,5,0,0,0,3,0,0,0,2,6,2,0,0,0,109,6,0,0,0,1,0,1,0,4
"ILOILO, SARA",45005,235.1266738,81,0,0,0,9,0,0,4,3,0,1,5,0,0,0,2,0,0,0,2,5,2,0,0,0,103,6,0,0,0,0,0,1,0,4
"ILOILO, TIGBAUAN",54574,604.3019156,93,0,0,0,11,0,1,2,1,0,1,6,0,0,0,3,0,0,0,3,7,2,0,0,0,12,7,0,0,1,1,0,0,0,5
"ILOILO, TUBUNGAN",20631,234.9109012,46,0,0,0,4,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,8,3,0,0,0,0,0,0,0,1
"ILOILO, ZARRAGA",21458,564.4748778,48,0,0,0,4,0,1,2,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,39,3,0,0,0,0,0,0,0,1
"ISABELA, ALICIA",61447,355.48451,102,0,0,0,13,0,1,7,1,1,1,7,0,0,0,3,0,0,0,3,8,3,0,0,0,11,7,0,0,1,0,0,0,1,5
"ISABELA, ANGADANAN",39743,217.1570072,74,0,0,0,8,0,0,3,2,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,32,5,0,0,0,0,0,0,0,3
"ISABELA, AURORA",31547,454.2936352,63,0,0,0,6,0,0,3,0,0,0,3,0,0,0,2,0,0,0,1,4,1,0,0,0,6,4,0,0,1,0,0,0,0,2
"ISABELA, BENITO SOLIVEN",25151,86.43384452,53,0,0,0,5,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,5,4,0,0,0,0,0,0,0,2
"ISABELA, BURGOS",21898,294.738175,48,0,0,0,4,0,0,2,1,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,12,3,0,0,1,0,0,0,0,2
"ISABELA, CABAGAN",43562,127.9564488,79,0,0,0,9,0,0,3,1,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,10,6,0,0,2,1,0,1,0,4
"ISABELA, CABATUAN",34079,559.1074993,67,0,0,0,7,0,0,5,1,0,1,3,0,0,0,2,0,0,0,2,4,1,0,0,0,14,5,0,0,1,0,0,0,0,3
"ISABELA, CAUAYAN CITY",114254,413.703742,159,0,0,0,25,1,2,9,1,1,2,13,1,0,1,7,0,1,0,6,15,5,0,0,1,38,11,0,0,4,2,0,6,3,12
"ISABELA, CORDON",38139,313.1845973,72,0,0,0,8,0,0,3,2,0,1,4,0,0,0,2,0,0,0,2,5,2,0,0,0,28,5,0,0,1,1,0,1,0,3
